ImageNumber,ObjectNumber,Children_FilterObjects_Count,Children_MaskedNuclei_Count,Children_RNA_Green_Count,Classify_colocalized,Classify_not_colocalized,Location_Center_X,Location_Center_Y,Location_Center_Z,Mean_RNA_Green_Location_Center_X,Mean_RNA_Green_Location_Center_Y,Mean_RNA_Green_Location_Center_Z,Mean_RNA_Green_Number_Object_Number,Number_Object_Number,Parent_Nuclei
1,2264,0,1,0,0,1,1759.8,778.3166666666667,0,nan,nan,nan,nan,2264,596
1,2265,0,1,0,0,1,738.6666666666666,781.0,0,nan,nan,nan,nan,2265,602
1,2266,0,0,0,0,1,910.75,779.625,0,nan,nan,nan,nan,2266,0
1,2267,0,1,0,0,1,1545.25,780.0833333333334,0,nan,nan,nan,nan,2267,592
1,2268,0,1,0,0,1,755.3703703703703,781.7407407407408,0,nan,nan,nan,nan,2268,602
1,2269,0,1,0,0,1,763.8666666666667,780.9,0,nan,nan,nan,nan,2269,614
1,2270,0,1,0,0,1,1496.6666666666667,781.0,0,nan,nan,nan,nan,2270,606
1,2271,0,1,0,0,1,1556.1904761904761,781.3333333333334,0,nan,nan,nan,nan,2271,592
1,2272,0,1,0,0,1,1747.8,781.0,0,nan,nan,nan,nan,2272,596
1,2273,1,1,1,1,0,795.8148148148148,783.0185185185185,0,793.7692307692307,784.3846153846154,0.0,36.0,2273,607
1,2274,0,1,0,0,1,805.4571428571429,781.9142857142857,0,nan,nan,nan,nan,2274,604
1,2275,0,1,0,0,1,912.4,782.56,0,nan,nan,nan,nan,2275,609
1,2276,0,1,0,0,1,1550.857142857143,781.8285714285714,0,nan,nan,nan,nan,2276,592
1,2277,0,1,0,0,1,885.6666666666666,783.1111111111111,0,nan,nan,nan,nan,2277,611
1,2278,0,1,0,0,1,1533.1818181818182,784.6363636363636,0,nan,nan,nan,nan,2278,623
1,2279,0,1,0,0,1,1758.5625,782.875,0,nan,nan,nan,nan,2279,596
1,2280,0,1,0,0,1,810.5,782.7941176470588,0,nan,nan,nan,nan,2280,604
1,2281,0,1,0,0,1,789.0555555555555,785.2222222222222,0,nan,nan,nan,nan,2281,607
1,2282,0,1,0,0,1,822.875,785.875,0,nan,nan,nan,nan,2282,604
1,2283,0,1,0,0,1,917.2857142857143,784.3571428571429,0,nan,nan,nan,nan,2283,609
1,2284,0,1,0,0,1,1488.5,785.2,0,nan,nan,nan,nan,2284,606
1,2285,0,1,0,0,1,1495.8947368421052,784.578947368421,0,nan,nan,nan,nan,2285,606
1,2286,0,1,0,0,1,771.125,785.875,0,nan,nan,nan,nan,2286,614
1,2287,0,1,0,0,1,882.5,785.8333333333334,0,nan,nan,nan,nan,2287,611
1,2288,0,1,0,0,1,1557.6666666666667,785.6,0,nan,nan,nan,nan,2288,592
1,2289,0,1,0,0,1,731.9166666666666,787.1666666666666,0,nan,nan,nan,nan,2289,602
1,2290,0,1,0,0,1,799.65,787.25,0,nan,nan,nan,nan,2290,624
1,2291,0,1,0,0,1,1484.5333333333333,786.4666666666667,0,nan,nan,nan,nan,2291,606
1,2292,0,1,0,0,1,1500.625,786.75,0,nan,nan,nan,nan,2292,605
1,2293,0,1,0,0,1,1553.6666666666667,786.5555555555555,0,nan,nan,nan,nan,2293,592
1,2294,0,1,0,0,1,1753.1,787.2,0,nan,nan,nan,nan,2294,596
1,2295,0,1,0,0,1,1760.3333333333333,786.9166666666666,0,nan,nan,nan,nan,2295,596
1,2296,0,1,0,0,1,804.304347826087,786.9130434782609,0,nan,nan,nan,nan,2296,624
1,2297,0,1,0,0,1,1497.9333333333334,788.3333333333334,0,nan,nan,nan,nan,2297,606
1,2298,0,1,0,0,1,728.875,788.875,0,nan,nan,nan,nan,2298,602
1,2299,0,1,0,0,1,775.5735294117648,789.1029411764706,0,nan,nan,nan,nan,2299,614
1,2300,0,1,0,0,1,1482.0,788.8461538461538,0,nan,nan,nan,nan,2300,606
1,2301,0,1,0,0,1,1487.5454545454545,788.1818181818181,0,nan,nan,nan,nan,2301,606
1,2302,0,1,0,0,1,1492.7083333333333,790.0416666666666,0,nan,nan,nan,nan,2302,606
1,2303,0,1,0,0,1,1535.0,788.6,0,nan,nan,nan,nan,2303,623
1,2304,0,1,0,0,1,759.8611111111111,790.6388888888889,0,nan,nan,nan,nan,2304,602
1,2305,1,1,1,1,0,793.078947368421,788.6578947368421,0,794.8888888888889,790.8888888888889,0.0,37.0,2305,624
1,2306,0,1,0,0,1,1561.6818181818182,789.3636363636364,0,nan,nan,nan,nan,2306,592
1,2307,0,1,0,0,1,769.4166666666666,790.9166666666666,0,nan,nan,nan,nan,2307,614
1,2308,0,1,0,0,1,780.05,791.6,0,nan,nan,nan,nan,2308,614
1,2309,0,1,0,0,1,784.0,790.7894736842105,0,nan,nan,nan,nan,2309,607
1,2310,0,1,0,0,1,801.75,790.8333333333334,0,nan,nan,nan,nan,2310,624
1,2311,0,1,0,0,1,764.1081081081081,791.3783783783783,0,nan,nan,nan,nan,2311,614
1,2312,0,1,0,0,1,789.1538461538462,791.4871794871794,0,nan,nan,nan,nan,2312,624
1,2313,1,1,1,1,0,796.8571428571429,791.3571428571429,0,798.2,792.0,0.0,38.0,2313,624
1,2314,0,1,0,0,1,1486.7037037037037,792.0370370370371,0,nan,nan,nan,nan,2314,622
1,2315,0,1,0,0,1,1497.2666666666667,791.6666666666666,0,nan,nan,nan,nan,2315,606
1,2316,0,1,0,0,1,1481.3870967741937,793.2903225806451,0,nan,nan,nan,nan,2316,622
1,2317,0,1,0,0,1,1559.0,791.8461538461538,0,nan,nan,nan,nan,2317,592
1,2318,0,1,0,0,1,1489.75,793.75,0,nan,nan,nan,nan,2318,622
1,2319,0,1,0,0,1,1516.875,794.25,0,nan,nan,nan,nan,2319,623
1,2320,0,1,0,0,1,1555.2424242424242,793.3939393939394,0,nan,nan,nan,nan,2320,592
1,2321,0,1,0,0,1,1585.5,793.6666666666666,0,nan,nan,nan,nan,2321,592
1,2322,0,1,0,0,1,1753.3684210526317,794.1052631578947,0,nan,nan,nan,nan,2322,596
1,2323,0,1,0,0,1,767.9166666666666,794.5416666666666,0,nan,nan,nan,nan,2323,602
1,2324,0,1,0,0,1,1534.8,795.0,0,nan,nan,nan,nan,2324,623
1,2325,0,1,0,0,1,1537.9375,795.625,0,nan,nan,nan,nan,2325,623
1,2326,0,1,0,0,1,790.12,796.0,0,nan,nan,nan,nan,2326,624
1,2327,0,1,0,0,1,1493.142857142857,797.2857142857143,0,nan,nan,nan,nan,2327,622
1,2328,0,1,0,0,1,764.0,797.375,0,nan,nan,nan,nan,2328,602
1,2329,0,1,0,0,1,770.9,797.7,0,nan,nan,nan,nan,2329,619
1,2330,0,1,0,0,1,776.4,797.36,0,nan,nan,nan,nan,2330,619
1,2331,0,1,0,0,1,779.96,797.48,0,nan,nan,nan,nan,2331,619
1,2332,0,1,0,0,1,824.3333333333334,798.1111111111111,0,nan,nan,nan,nan,2332,604
1,2333,0,1,0,0,1,834.5,798.0,0,nan,nan,nan,nan,2333,604
1,2334,0,1,0,0,1,1540.2857142857142,798.6428571428571,0,nan,nan,nan,nan,2334,623
1,2335,0,1,0,0,1,1550.2666666666667,796.3333333333334,0,nan,nan,nan,nan,2335,592
1,2336,0,1,0,0,1,1558.8095238095239,797.7619047619048,0,nan,nan,nan,nan,2336,631
1,2337,0,1,0,0,1,1564.7894736842106,798.3684210526316,0,nan,nan,nan,nan,2337,592
1,2338,0,1,0,0,1,1587.2857142857142,797.0,0,nan,nan,nan,nan,2338,592
1,2339,0,1,0,0,1,786.3461538461538,799.4230769230769,0,nan,nan,nan,nan,2339,619
1,2340,0,1,0,0,1,1489.84,798.84,0,nan,nan,nan,nan,2340,622
1,2341,0,1,0,0,1,1583.0833333333333,799.1666666666666,0,nan,nan,nan,nan,2341,592
1,2342,0,1,0,0,1,760.3030303030303,800.1515151515151,0,nan,nan,nan,nan,2342,602
1,2343,0,1,0,0,1,1549.076923076923,800.9615384615385,0,nan,nan,nan,nan,2343,592
1,2344,0,1,0,0,1,768.8235294117648,801.1764705882352,0,nan,nan,nan,nan,2344,602
1,2345,0,1,0,0,1,1522.5384615384614,800.1282051282051,0,nan,nan,nan,nan,2345,623
1,2346,0,1,0,0,1,765.2307692307693,801.7692307692307,0,nan,nan,nan,nan,2346,602
1,2347,0,1,0,0,1,828.1176470588235,802.4117647058823,0,nan,nan,nan,nan,2347,604
1,2348,0,1,0,0,1,832.64,800.88,0,nan,nan,nan,nan,2348,604
1,2349,0,1,0,0,1,810.3333333333334,802.3333333333334,0,nan,nan,nan,nan,2349,624
1,2350,0,1,0,0,1,1473.5,803.0,0,nan,nan,nan,nan,2350,622
1,2351,0,1,0,0,1,1515.25,803.325,0,nan,nan,nan,nan,2351,623
1,2352,0,1,0,0,1,1523.5555555555557,803.1111111111111,0,nan,nan,nan,nan,2352,623
1,2353,0,1,0,0,1,1544.5,802.109375,0,nan,nan,nan,nan,2353,627
1,2354,0,1,0,0,1,1554.659574468085,802.0425531914893,0,nan,nan,nan,nan,2354,631
1,2355,0,1,0,0,1,760.0909090909091,804.0909090909091,0,nan,nan,nan,nan,2355,602
1,2356,0,1,0,0,1,772.225,804.925,0,nan,nan,nan,nan,2356,619
1,2357,0,1,0,0,1,781.7380952380952,803.9047619047619,0,nan,nan,nan,nan,2357,619
1,2358,0,1,0,0,1,816.6153846153846,803.6153846153846,0,nan,nan,nan,nan,2358,604
1,2359,0,1,0,0,1,1492.3333333333333,804.1111111111111,0,nan,nan,nan,nan,2359,622
1,2360,0,1,0,0,1,748.6363636363636,805.0909090909091,0,nan,nan,nan,nan,2360,602
1,2361,0,1,0,0,1,766.1724137931035,805.7931034482758,0,nan,nan,nan,nan,2361,602
1,2362,0,1,0,0,1,777.1666666666666,804.3888888888889,0,nan,nan,nan,nan,2362,619
1,2363,0,1,0,0,1,848.875,805.375,0,nan,nan,nan,nan,2363,604
1,2364,1,1,1,1,0,1507.8130081300812,805.4715447154472,0,1502.875,807.875,0.0,40.0,2364,623
1,2365,0,1,0,0,1,1729.2,804.5,0,nan,nan,nan,nan,2365,613
1,2366,0,1,0,0,1,812.6521739130435,806.5217391304348,0,nan,nan,nan,nan,2366,624
1,2367,0,1,0,0,1,824.9,806.58,0,nan,nan,nan,nan,2367,604
1,2368,0,1,0,0,1,819.75,806.75,0,nan,nan,nan,nan,2368,604
1,2369,0,1,0,0,1,1553.25,807.55,0,nan,nan,nan,nan,2369,631
1,2370,0,1,0,0,1,755.3333333333334,809.2222222222222,0,nan,nan,nan,nan,2370,602
1,2371,0,1,0,0,1,760.9375,808.75,0,nan,nan,nan,nan,2371,602
1,2372,0,1,0,0,1,776.6315789473684,810.0,0,nan,nan,nan,nan,2372,641
1,2373,0,1,0,0,1,782.2222222222222,809.2222222222222,0,nan,nan,nan,nan,2373,624
1,2374,0,1,0,0,1,828.5,809.0,0,nan,nan,nan,nan,2374,604
1,2375,0,1,0,0,1,765.875,809.875,0,nan,nan,nan,nan,2375,641
1,2376,0,1,0,0,1,1550.7272727272727,810.4545454545455,0,nan,nan,nan,nan,2376,627
1,2377,0,1,0,0,1,1506.4583333333333,811.8333333333334,0,nan,nan,nan,nan,2377,623
1,2378,0,1,0,0,1,753.125,812.125,0,nan,nan,nan,nan,2378,602
1,2379,0,1,0,0,1,756.6153846153846,811.8461538461538,0,nan,nan,nan,nan,2379,641
1,2380,0,1,0,0,1,770.0,811.3103448275862,0,nan,nan,nan,nan,2380,641
1,2381,0,1,0,0,1,779.1666666666666,811.9166666666666,0,nan,nan,nan,nan,2381,641
1,2382,0,1,0,0,1,1545.7368421052631,811.0526315789474,0,nan,nan,nan,nan,2382,627
1,2383,0,1,0,0,1,1513.1875,812.0625,0,nan,nan,nan,nan,2383,623
1,2384,0,1,0,0,1,1549.125,812.875,0,nan,nan,nan,nan,2384,627
1,2385,0,1,0,0,1,815.5,814.5,0,nan,nan,nan,nan,2385,624
1,2386,0,0,0,0,1,828.6363636363636,813.9090909090909,0,nan,nan,nan,nan,2386,0
1,2387,0,1,0,0,1,778.2222222222222,814.4444444444445,0,nan,nan,nan,nan,2387,641
1,2388,0,1,0,0,1,799.1052631578947,815.8421052631579,0,nan,nan,nan,nan,2388,624
1,2389,0,0,0,0,1,659.8392857142857,815.8571428571429,0,nan,nan,nan,nan,2389,0
1,2390,0,1,0,0,1,756.0,815.5,0,nan,nan,nan,nan,2390,641
1,2391,0,1,0,0,1,771.3333333333334,816.0833333333334,0,nan,nan,nan,nan,2391,641
1,2392,0,1,0,0,1,794.2857142857143,818.5,0,nan,nan,nan,nan,2392,624
1,2393,0,1,0,0,1,1507.4772727272727,816.9772727272727,0,nan,nan,nan,nan,2393,623
1,2394,0,0,0,0,1,1513.25,818.4166666666666,0,nan,nan,nan,nan,2394,0
1,2395,0,1,0,0,1,759.8701298701299,817.8311688311688,0,nan,nan,nan,nan,2395,641
1,2396,0,1,0,0,1,778.2857142857143,818.047619047619,0,nan,nan,nan,nan,2396,641
1,2397,0,1,0,0,1,781.8,818.4,0,nan,nan,nan,nan,2397,641
1,2398,0,1,0,0,1,1502.6153846153845,818.6153846153846,0,nan,nan,nan,nan,2398,623
1,2399,0,1,0,0,1,784.6666666666666,819.8888888888889,0,nan,nan,nan,nan,2399,624
1,2400,0,1,0,0,1,818.2916666666666,819.4166666666666,0,nan,nan,nan,nan,2400,647
1,2401,0,1,0,0,1,753.0,821.3571428571429,0,nan,nan,nan,nan,2401,635
1,2402,0,1,0,0,1,768.1111111111111,821.2222222222222,0,nan,nan,nan,nan,2402,641
1,2403,0,1,0,0,1,778.5833333333334,822.5833333333334,0,nan,nan,nan,nan,2403,641
1,2404,0,1,0,0,1,772.5,822.0,0,nan,nan,nan,nan,2404,641
1,2405,0,1,0,0,1,798.625,822.4375,0,nan,nan,nan,nan,2405,647
1,2406,0,1,0,0,1,803.0,821.5,0,nan,nan,nan,nan,2406,647
1,2407,0,0,0,0,1,823.125,822.0,0,nan,nan,nan,nan,2407,0
1,2408,0,1,0,0,1,1515.85,822.5,0,nan,nan,nan,nan,2408,643
1,2409,0,1,0,0,1,808.36,821.92,0,nan,nan,nan,nan,2409,647
1,2410,0,1,0,0,1,1559.0,823.0,0,nan,nan,nan,nan,2410,631
1,2411,0,1,0,0,1,768.5833333333334,825.3333333333334,0,nan,nan,nan,nan,2411,641
1,2412,0,1,0,0,1,790.05,822.9,0,nan,nan,nan,nan,2412,624
1,2413,0,1,0,0,1,816.0,823.6923076923077,0,nan,nan,nan,nan,2413,647
1,2414,0,1,0,0,1,788.2,825.5,0,nan,nan,nan,nan,2414,648
1,2415,0,1,0,0,1,773.3684210526316,825.421052631579,0,nan,nan,nan,nan,2415,641
1,2416,0,1,0,0,1,792.0526315789474,827.3684210526316,0,nan,nan,nan,nan,2416,648
1,2417,0,1,0,0,1,832.974358974359,829.5128205128206,0,nan,nan,nan,nan,2417,654
1,2418,0,1,0,0,1,827.96875,830.53125,0,nan,nan,nan,nan,2418,656
1,2419,0,1,0,0,1,1055.875,833.125,0,nan,nan,nan,nan,2419,661
1,2420,0,1,0,0,1,816.081081081081,835.5675675675676,0,nan,nan,nan,nan,2420,647
1,2421,0,1,0,0,1,784.875,835.875,0,nan,nan,nan,nan,2421,648
1,2422,0,1,0,0,1,684.5833333333334,838.0,0,nan,nan,nan,nan,2422,669
1,2423,0,1,0,0,1,783.3571428571429,839.0714285714286,0,nan,nan,nan,nan,2423,648
1,2424,0,1,0,0,1,819.8666666666667,839.4666666666667,0,nan,nan,nan,nan,2424,656
1,2425,0,1,0,0,1,681.1764705882352,841.5294117647059,0,nan,nan,nan,nan,2425,669
1,2426,0,1,0,0,1,814.1666666666666,841.1666666666666,0,nan,nan,nan,nan,2426,656
1,2427,0,1,0,0,1,684.8260869565217,843.5652173913044,0,nan,nan,nan,nan,2427,669
1,2428,0,1,0,0,1,717.4444444444445,844.6666666666666,0,nan,nan,nan,nan,2428,680
1,2429,0,1,0,0,1,938.1851851851852,845.0370370370371,0,nan,nan,nan,nan,2429,678
1,2430,0,1,0,0,1,777.8461538461538,846.0,0,nan,nan,nan,nan,2430,664
1,2431,0,1,0,0,1,644.9333333333333,847.7333333333333,0,nan,nan,nan,nan,2431,668
1,2432,0,1,0,0,1,718.5,847.0,0,nan,nan,nan,nan,2432,680
1,2433,0,1,0,0,1,741.5,847.0,0,nan,nan,nan,nan,2433,658
1,2434,0,1,0,0,1,502.5,849.1875,0,nan,nan,nan,nan,2434,671
1,2435,0,1,0,0,1,748.2352941176471,848.5294117647059,0,nan,nan,nan,nan,2435,658
1,2436,0,1,0,0,1,936.4615384615385,848.0769230769231,0,nan,nan,nan,nan,2436,678
1,2437,0,1,0,0,1,947.125,847.875,0,nan,nan,nan,nan,2437,678
1,2438,0,1,0,0,1,974.1176470588235,849.4117647058823,0,nan,nan,nan,nan,2438,678
1,2439,0,1,0,0,1,757.0,849.2,0,nan,nan,nan,nan,2439,658
1,2440,0,1,0,0,1,940.9090909090909,850.0454545454545,0,nan,nan,nan,nan,2440,678
1,2441,0,1,0,0,1,1059.5,850.8,0,nan,nan,nan,nan,2441,673
1,2442,0,1,0,0,1,751.304347826087,852.2608695652174,0,nan,nan,nan,nan,2442,658
1,2443,0,1,0,0,1,925.0,852.0,0,nan,nan,nan,nan,2443,678
1,2444,0,1,0,0,1,1052.111111111111,852.5555555555555,0,nan,nan,nan,nan,2444,661
1,2445,0,1,0,0,1,641.1875,853.125,0,nan,nan,nan,nan,2445,668
1,2446,0,1,0,0,1,928.125,853.25,0,nan,nan,nan,nan,2446,678
1,2447,0,1,0,0,1,947.125,853.125,0,nan,nan,nan,nan,2447,678
1,2448,0,1,0,0,1,627.2222222222222,853.6666666666666,0,nan,nan,nan,nan,2448,668
1,2449,0,1,0,0,1,637.3333333333334,854.6666666666666,0,nan,nan,nan,nan,2449,668
1,2450,0,1,0,0,1,751.7142857142857,855.8571428571429,0,nan,nan,nan,nan,2450,658
1,2451,0,1,0,0,1,942.3,854.1,0,nan,nan,nan,nan,2451,678
1,2452,0,1,0,0,1,1035.7692307692307,854.1538461538462,0,nan,nan,nan,nan,2452,672
1,2453,0,1,0,0,1,938.9285714285714,855.0714285714286,0,nan,nan,nan,nan,2453,678
1,2454,0,1,0,0,1,922.2222222222222,856.6111111111111,0,nan,nan,nan,nan,2454,678
1,2455,0,1,0,0,1,926.9565217391304,856.1739130434783,0,nan,nan,nan,nan,2455,678
1,2456,0,1,0,0,1,1031.857142857143,855.7142857142857,0,nan,nan,nan,nan,2456,672
1,2457,0,1,0,0,1,632.75,858.0,0,nan,nan,nan,nan,2457,668
1,2458,0,1,0,0,1,517.125,858.5,0,nan,nan,nan,nan,2458,684
1,2459,0,1,0,0,1,625.5555555555555,858.5555555555555,0,nan,nan,nan,nan,2459,701
1,2460,0,1,0,0,1,639.5,858.0,0,nan,nan,nan,nan,2460,668
1,2461,0,1,0,0,1,1037.6,857.1333333333333,0,nan,nan,nan,nan,2461,672
1,2462,0,1,0,0,1,937.7222222222222,858.5,0,nan,nan,nan,nan,2462,678
1,2463,0,1,0,0,1,967.4615384615385,858.6153846153846,0,nan,nan,nan,nan,2463,697
1,2464,0,0,0,0,1,647.3,860.3,0,nan,nan,nan,nan,2464,0
1,2465,0,1,0,0,1,780.175,860.325,0,nan,nan,nan,nan,2465,691
1,2466,0,1,0,0,1,928.25,860.2,0,nan,nan,nan,nan,2466,678
1,2467,0,1,0,0,1,944.875,859.875,0,nan,nan,nan,nan,2467,678
1,2468,0,1,0,0,1,752.1111111111111,860.6666666666666,0,nan,nan,nan,nan,2468,691
1,2469,0,1,0,0,1,917.3157894736842,860.578947368421,0,nan,nan,nan,nan,2469,678
1,2470,0,1,0,0,1,941.9166666666666,860.5833333333334,0,nan,nan,nan,nan,2470,678
1,2471,0,1,0,0,1,516.1176470588235,861.5882352941177,0,nan,nan,nan,nan,2471,684
1,2472,0,0,0,0,1,797.0,863.4444444444445,0,nan,nan,nan,nan,2472,0
1,2473,0,0,0,0,1,803.2666666666667,861.9333333333333,0,nan,nan,nan,nan,2473,0
1,2474,0,0,0,0,1,809.6538461538462,862.3076923076923,0,nan,nan,nan,nan,2474,0
1,2475,0,1,0,0,1,934.6724137931035,863.2586206896551,0,nan,nan,nan,nan,2475,678
1,2476,0,1,0,0,1,939.0714285714286,862.1428571428571,0,nan,nan,nan,nan,2476,678
1,2477,0,1,0,0,1,509.40625,862.28125,0,nan,nan,nan,nan,2477,686
1,2478,0,1,0,0,1,630.8636363636364,862.0,0,nan,nan,nan,nan,2478,701
1,2479,0,1,0,0,1,635.0,863.4333333333333,0,nan,nan,nan,nan,2479,701
1,2480,0,1,0,0,1,689.3333333333334,863.3888888888889,0,nan,nan,nan,nan,2480,694
1,2481,0,1,0,0,1,813.7142857142857,863.7142857142857,0,nan,nan,nan,nan,2481,696
1,2482,0,1,0,0,1,959.6363636363636,862.0909090909091,0,nan,nan,nan,nan,2482,697
1,2483,0,1,0,0,1,1054.5,862.8,0,nan,nan,nan,nan,2483,695
1,2484,0,1,0,0,1,525.5185185185185,863.1851851851852,0,nan,nan,nan,nan,2484,684
1,2485,0,1,0,0,1,953.5,863.5,0,nan,nan,nan,nan,2485,678
1,2486,0,1,0,0,1,685.2,864.5,0,nan,nan,nan,nan,2486,694
1,2487,0,1,0,0,1,703.0666666666667,865.4,0,nan,nan,nan,nan,2487,687
1,2488,0,1,0,0,1,754.1818181818181,865.6363636363636,0,nan,nan,nan,nan,2488,691
1,2489,0,1,0,0,1,776.0,865.5,0,nan,nan,nan,nan,2489,691
1,2490,0,0,0,0,1,1023.7727272727273,866.7272727272727,0,nan,nan,nan,nan,2490,0
1,2491,0,0,0,0,1,1029.421052631579,865.2631578947369,0,nan,nan,nan,nan,2491,0
1,2492,0,1,0,0,1,493.5,866.8055555555555,0,nan,nan,nan,nan,2492,686
1,2493,0,1,0,0,1,510.3636363636364,865.9090909090909,0,nan,nan,nan,nan,2493,684
1,2494,0,1,0,0,1,531.53125,865.5625,0,nan,nan,nan,nan,2494,684
1,2495,0,1,0,0,1,629.0666666666667,866.2666666666667,0,nan,nan,nan,nan,2495,701
1,2496,0,1,0,0,1,911.5,866.0,0,nan,nan,nan,nan,2496,678
1,2497,0,1,0,0,1,933.5555555555555,866.3333333333334,0,nan,nan,nan,nan,2497,678
1,2498,0,1,0,0,1,520.8775510204082,866.2244897959183,0,nan,nan,nan,nan,2498,684
1,2499,0,0,0,0,1,795.7142857142857,866.5714285714286,0,nan,nan,nan,nan,2499,0
1,2500,0,1,0,0,1,929.4615384615385,867.0769230769231,0,nan,nan,nan,nan,2500,678
1,2501,0,1,0,0,1,498.0,868.0,0,nan,nan,nan,nan,2501,686
1,2502,0,1,0,0,1,507.3,868.0,0,nan,nan,nan,nan,2502,686
1,2503,0,1,0,0,1,514.0847457627119,867.9322033898305,0,nan,nan,nan,nan,2503,684
1,2504,0,1,0,0,1,624.9666666666667,867.6,0,nan,nan,nan,nan,2504,701
1,2505,0,1,0,0,1,632.2,867.9,0,nan,nan,nan,nan,2505,701
1,2506,0,1,0,0,1,693.0,869.1578947368421,0,nan,nan,nan,nan,2506,694
1,2507,0,1,0,0,1,918.925925925926,865.3333333333334,0,nan,nan,nan,nan,2507,678
1,2508,0,1,0,0,1,937.5,867.9444444444445,0,nan,nan,nan,nan,2508,678
1,2509,0,1,0,0,1,942.9090909090909,868.1818181818181,0,nan,nan,nan,nan,2509,678
1,2510,0,1,0,0,1,604.125,868.875,0,nan,nan,nan,nan,2510,703
1,2511,0,1,0,0,1,678.3888888888889,869.7777777777778,0,nan,nan,nan,nan,2511,694
1,2512,0,1,0,0,1,698.1764705882352,868.9411764705883,0,nan,nan,nan,nan,2512,687
1,2513,0,0,0,0,1,804.5555555555555,868.8888888888889,0,nan,nan,nan,nan,2513,0
1,2514,0,1,0,0,1,972.3333333333334,868.8888888888889,0,nan,nan,nan,nan,2514,697
1,2515,0,0,0,0,1,1028.1666666666667,868.9333333333333,0,nan,nan,nan,nan,2515,0
1,2516,0,1,0,0,1,533.8,869.5,0,nan,nan,nan,nan,2516,722
1,2517,0,1,0,0,1,635.0,869.5,0,nan,nan,nan,nan,2517,701
1,2518,0,1,0,0,1,704.2608695652174,870.3478260869565,0,nan,nan,nan,nan,2518,706
1,2519,0,1,0,0,1,778.6666666666666,869.3888888888889,0,nan,nan,nan,nan,2519,691
1,2520,0,1,0,0,1,504.5,870.71875,0,nan,nan,nan,nan,2520,705
1,2521,0,1,0,0,1,618.8333333333334,871.6666666666666,0,nan,nan,nan,nan,2521,701
1,2522,0,1,0,0,1,688.0,871.0,0,nan,nan,nan,nan,2522,694
1,2523,0,1,0,0,1,775.4285714285714,870.4285714285714,0,nan,nan,nan,nan,2523,691
1,2524,0,1,0,0,1,922.8181818181819,871.5454545454545,0,nan,nan,nan,nan,2524,678
1,2525,0,1,0,0,1,930.6904761904761,871.1666666666666,0,nan,nan,nan,nan,2525,678
1,2526,0,1,0,0,1,522.5263157894736,871.2105263157895,0,nan,nan,nan,nan,2526,722
1,2527,0,1,0,0,1,527.8421052631579,871.1754385964912,0,nan,nan,nan,nan,2527,722
1,2528,0,1,0,0,1,632.0909090909091,871.3636363636364,0,nan,nan,nan,nan,2528,701
1,2529,0,1,0,0,1,926.0,872.0,0,nan,nan,nan,nan,2529,678
1,2530,0,1,0,0,1,935.8235294117648,872.0,0,nan,nan,nan,nan,2530,678
1,2531,0,1,0,0,1,940.4090909090909,871.0,0,nan,nan,nan,nan,2531,678
1,2532,0,0,0,0,1,998.7894736842105,871.2368421052631,0,nan,nan,nan,nan,2532,0
1,2533,0,0,0,0,1,1006.8717948717949,871.0512820512821,0,nan,nan,nan,nan,2533,0
1,2534,0,1,0,0,1,624.0833333333334,873.0416666666666,0,nan,nan,nan,nan,2534,701
1,2535,0,1,0,0,1,636.3888888888889,872.9444444444445,0,nan,nan,nan,nan,2535,701
1,2536,0,1,0,0,1,772.6666666666666,872.8333333333334,0,nan,nan,nan,nan,2536,691
1,2537,0,1,0,0,1,1013.8214285714286,872.8214285714286,0,nan,nan,nan,nan,2537,717
1,2538,0,1,0,0,1,1019.5263157894736,872.9473684210526,0,nan,nan,nan,nan,2538,717
1,2539,0,0,0,0,1,1024.774193548387,872.741935483871,0,nan,nan,nan,nan,2539,0
1,2540,0,1,0,0,1,513.5,873.25,0,nan,nan,nan,nan,2540,705
1,2541,0,1,0,0,1,518.4074074074074,873.7407407407408,0,nan,nan,nan,nan,2541,722
1,2542,0,1,0,0,1,565.4444444444445,874.8888888888889,0,nan,nan,nan,nan,2542,715
1,2543,0,1,0,0,1,677.1111111111111,874.1111111111111,0,nan,nan,nan,nan,2543,694
1,2544,0,1,0,0,1,692.1666666666666,874.3333333333334,0,nan,nan,nan,nan,2544,708
1,2545,0,1,0,0,1,704.5882352941177,874.2941176470588,0,nan,nan,nan,nan,2545,706
1,2546,0,1,0,0,1,751.25,874.0,0,nan,nan,nan,nan,2546,704
1,2547,0,1,0,0,1,1036.9,874.1,0,nan,nan,nan,nan,2547,700
1,2548,0,1,0,0,1,1046.75,873.4166666666666,0,nan,nan,nan,nan,2548,700
1,2549,0,1,0,0,1,720.75,874.875,0,nan,nan,nan,nan,2549,706
1,2550,0,1,0,0,1,789.5,875.3333333333334,0,nan,nan,nan,nan,2550,714
1,2551,0,1,0,0,1,941.2142857142857,875.7142857142857,0,nan,nan,nan,nan,2551,678
1,2552,0,1,0,0,1,960.875,875.125,0,nan,nan,nan,nan,2552,697
1,2553,0,1,0,0,1,973.1818181818181,874.9090909090909,0,nan,nan,nan,nan,2553,699
1,2554,0,1,0,0,1,1031.8918918918919,873.8108108108108,0,nan,nan,nan,nan,2554,700
