ImageNumber,ObjectNumber,Children_RNA_Green_Count,Children_RNA_Red_Count,Children_RNA_TUJ_Count,Classify_colocalized,Classify_colocalized,Classify_not_colocalized,Classify_not_colocalized,Location_Center_X,Location_Center_Y,Location_Center_Z,Mean_RNA_Green_Location_Center_X,Mean_RNA_Green_Location_Center_Y,Mean_RNA_Green_Location_Center_Z,Mean_RNA_Green_Number_Object_Number,Mean_RNA_Red_Location_Center_X,Mean_RNA_Red_Location_Center_Y,Mean_RNA_Red_Location_Center_Z,Mean_RNA_Red_Number_Object_Number,Mean_RNA_TUJ_Location_Center_X,Mean_RNA_TUJ_Location_Center_Y,Mean_RNA_TUJ_Location_Center_Z,Mean_RNA_TUJ_Number_Object_Number,Number_Object_Number
1,698,0,0,0,0,0,1,1,1154.050847457627,870.5762711864406,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,698
1,699,0,6,0,0,0,1,1,983.2305986696231,869.5476718403547,0,nan,nan,nan,nan,980.6897122485358,877.8663983075749,0.0,2587.8333333333335,nan,nan,nan,nan,699
1,700,0,6,0,0,0,1,1,1043.3556701030927,869.5541237113403,0,nan,nan,nan,nan,1039.5118430930931,875.9219406906906,0.0,2572.8333333333335,nan,nan,nan,nan,700
1,701,0,16,0,0,0,1,1,627.4734693877551,871.7530612244898,0,nan,nan,nan,nan,629.5032931687565,870.844585401428,0.0,2528.125,nan,nan,nan,nan,701
1,702,0,0,0,0,0,1,1,1785.9004739336492,873.2061611374407,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,702
1,703,0,1,3,0,0,1,1,601.4520884520884,876.2948402948402,0,nan,nan,nan,nan,604.125,868.875,0.0,2510.0,596.2364672364673,877.8469678469678,0.0,8042.333333333333,703
1,704,2,7,10,1,1,0,0,738.421974522293,869.96974522293,0,735.5047789725209,879.7455197132616,0.0,50.5,742.7208994708993,878.5476190476192,0.0,2595.285714285714,741.4789397430526,871.8555102872039,0.0,8017.1,704
1,705,0,11,0,0,0,1,1,508.81674208144796,880.2511312217194,0,nan,nan,nan,nan,509.33830872629625,882.4245692530941,0.0,2627.4545454545455,nan,nan,nan,nan,705
1,706,0,13,11,0,0,1,1,715.8456189151599,876.9888734353268,0,nan,nan,nan,nan,716.5351028795018,880.522756355608,0.0,2613.769230769231,715.9983021412831,875.8274736660624,0.0,8036.909090909091,706
1,707,0,10,1,0,0,1,1,952.4525547445255,885.7396593673966,0,nan,nan,nan,nan,952.6641930617683,887.6783127923067,0.0,2683.7,964.2666666666667,890.6666666666666,0.0,8108.0,707
1,708,0,7,3,0,0,1,1,692.744262295082,882.5442622950819,0,nan,nan,nan,nan,693.3653531653532,879.5860176860177,0.0,2600.5714285714284,688.2916666666666,880.7083333333334,0.0,8064.333333333333,708
1,709,0,7,6,0,0,1,1,767.3978494623656,884.1182795698925,0,nan,nan,nan,nan,767.7170078221983,884.3423978803088,0.0,2654.0,772.3694866311716,885.0696953827355,0.0,8085.166666666667,709
1,710,0,0,0,0,0,1,1,1836.2261904761904,883.3095238095239,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,710
1,711,0,0,0,0,0,1,1,880.3970223325063,886.9057071960298,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,711
1,712,0,0,3,0,0,1,1,1745.771208226221,885.8251928020566,0,nan,nan,nan,nan,nan,nan,nan,nan,1743.0576298701299,883.396645021645,0.0,8082.333333333333,712
1,713,0,0,0,0,0,1,1,1772.4150943396226,881.8066037735849,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,713
1,714,1,15,23,1,1,0,0,802.3630319148937,889.936170212766,0,799.75,884.625,0.0,52.0,799.7946021383655,890.1121357659779,0.0,2712.0666666666666,801.418657018514,886.6712770159692,0.0,8088.652173913043,714
1,715,0,16,8,0,0,1,1,571.1608391608391,888.6671328671329,0,nan,nan,nan,nan,574.6725275030392,892.1768631370118,0.0,2728.0,576.9890517012227,889.2281117091972,0.0,8097.25,715
1,716,0,9,4,0,0,1,1,648.3192182410423,886.6938110749186,0,nan,nan,nan,nan,645.6432269538996,885.8443211542626,0.0,2668.8888888888887,653.4664772727273,887.6432954545455,0.0,8092.25,716
1,717,0,17,0,0,0,1,1,1014.1239669421487,886.0247933884298,0,nan,nan,nan,nan,1017.1025223046706,881.5561728649592,0.0,2627.705882352941,nan,nan,nan,nan,717
1,718,0,0,0,0,0,1,1,1808.2539682539682,887.9269841269842,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,718
1,719,0,12,8,0,0,1,1,745.1932773109244,891.2710084033613,0,nan,nan,nan,nan,744.6998750790391,892.0580733039814,0.0,2729.75,748.7019114080143,891.8288789949452,0.0,8110.125,719
1,720,0,7,2,0,0,1,1,674.4466800804829,889.6619718309859,0,nan,nan,nan,nan,670.1797239852879,890.4133347980342,0.0,2711.5714285714284,687.6838095238095,893.7485714285715,0.0,8119.0,720
1,721,0,13,0,0,0,1,1,993.7221238938054,892.5769911504425,0,nan,nan,nan,nan,991.5674835403881,888.3423363629688,0.0,2701.153846153846,nan,nan,nan,nan,721
1,722,0,37,1,0,0,1,1,536.1247695144438,897.59864781807,0,nan,nan,nan,nan,535.8161003176881,896.7500074356004,0.0,2756.810810810811,523.2,884.0,0.0,8079.0,722
1,723,0,1,6,0,0,1,1,595.2552693208431,897.6065573770492,0,nan,nan,nan,nan,599.6818181818181,907.8636363636364,0.0,2865.0,593.8160612535612,897.1129718660969,0.0,8133.833333333333,723
1,724,0,0,1,0,0,1,1,1787.2933753943219,892.4731861198738,0,nan,nan,nan,nan,nan,nan,nan,nan,1785.111111111111,894.6666666666666,0.0,8132.0,724
1,725,0,18,11,0,0,1,1,832.2445464982778,895.4569460390356,0,nan,nan,nan,nan,830.8614971894209,892.5451703099784,0.0,2733.8888888888887,839.5989953888101,899.1551872526055,0.0,8141.818181818182,725
1,726,0,4,2,0,0,1,1,493.48565121412804,892.3995584988962,0,nan,nan,nan,nan,502.4013480392157,897.2064950980392,0.0,2781.0,497.35,892.45,0.0,8113.5,726
1,727,0,26,8,0,0,1,1,626.2415349887133,905.1572610985703,0,nan,nan,nan,nan,626.3286040045514,903.8257865104996,0.0,2827.0,637.1599414524711,908.5962104789141,0.0,8175.875,727
1,728,0,0,1,0,0,1,1,1764.325,892.465,0,nan,nan,nan,nan,nan,nan,nan,nan,1763.0,898.2352941176471,0.0,8140.0,728
1,729,0,6,6,0,0,1,1,701.5158371040724,898.5656108597285,0,nan,nan,nan,nan,706.2693579220836,899.3178616322413,0.0,2797.3333333333335,697.8753152799582,901.9115706161007,0.0,8153.666666666667,729
1,730,0,3,0,0,0,1,1,926.3157894736842,901.1376518218624,0,nan,nan,nan,nan,928.6926315789474,902.4059649122806,0.0,2824.3333333333335,nan,nan,nan,nan,730
1,731,0,0,4,0,0,1,1,847.991452991453,902.2051282051282,0,nan,nan,nan,nan,nan,nan,nan,nan,849.0839285714285,900.4369047619048,0.0,8146.25,731
1,732,0,17,2,0,0,1,1,1043.9991909385112,897.0703883495146,0,nan,nan,nan,nan,1040.7647378794995,896.0903067567667,0.0,2765.3529411764707,1037.3535353535353,895.5202020202021,0.0,8131.0,732
1,733,0,0,0,0,0,1,1,1559.84,902.8566666666667,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,733
1,734,0,1,0,0,0,1,1,557.8421052631579,901.6072874493927,0,nan,nan,nan,nan,558.0,900.6470588235294,0.0,2804.0,nan,nan,nan,nan,734
1,735,0,4,2,0,0,1,1,765.3333333333334,900.0037878787879,0,nan,nan,nan,nan,763.9939351851851,898.0909953703704,0.0,2790.25,767.4444444444445,899.1666666666667,0.0,8142.5,735
1,736,0,4,0,0,0,1,1,1019.7828282828283,902.9343434343434,0,nan,nan,nan,nan,1018.7904432855281,903.2976727509779,0.0,2829.75,nan,nan,nan,nan,736
1,737,0,0,0,0,0,1,1,1613.7709497206704,902.6284916201117,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,737
1,738,0,11,2,0,0,1,1,726.5883534136547,902.3815261044176,0,nan,nan,nan,nan,727.316315300726,903.8169244581896,0.0,2837.818181818182,723.625,890.0,0.0,8101.5,738
1,739,0,0,0,0,0,1,1,1796.0502692998205,909.6840215439856,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,739
1,740,0,0,1,0,0,1,1,1767.7106918238994,908.688679245283,0,nan,nan,nan,nan,nan,nan,nan,nan,1769.7777777777778,900.1111111111111,0.0,8145.0,740
1,741,0,0,0,0,0,1,1,344.03846153846155,903.1538461538462,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,741
1,742,0,0,2,0,0,1,1,1731.9147286821706,904.6240310077519,0,nan,nan,nan,nan,nan,nan,nan,nan,1741.09375,906.21875,0.0,8172.5,742
1,743,0,9,1,0,0,1,1,518.1084598698482,910.6594360086768,0,nan,nan,nan,nan,518.253532507035,912.2585650885168,0.0,2892.777777777778,522.6666666666666,901.1111111111111,0.0,8146.0,743
1,744,0,0,0,0,0,1,1,374.0744101633394,910.4845735027224,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,744
1,745,0,7,1,0,0,1,1,610.8005952380952,913.3065476190476,0,nan,nan,nan,nan,609.1122077107799,913.7818507159735,0.0,2905.0,621.0909090909091,913.3636363636364,0.0,8198.0,745
1,746,0,5,0,0,0,1,1,759.5133928571429,911.6205357142857,0,nan,nan,nan,nan,756.7425877192982,912.6234649122805,0.0,2901.0,nan,nan,nan,nan,746
1,747,0,5,14,0,0,1,1,781.2594936708861,906.2194092827004,0,nan,nan,nan,nan,786.1210160427806,901.9072727272727,0.0,2820.2,782.4886826583779,903.124544203377,0.0,8158.0,747
1,748,1,7,9,1,1,0,0,815.9780439121756,914.8483033932135,0,825.0,913.0,0.0,53.0,817.7872101190734,920.5592925225221,0.0,2963.1428571428573,815.995285242041,913.1221349579173,0.0,8192.333333333334,748
1,749,0,9,0,0,0,1,1,938.9556541019956,917.7184035476719,0,nan,nan,nan,nan,941.9698198824582,920.1355731706847,0.0,2959.1111111111113,nan,nan,nan,nan,749
1,750,0,5,0,0,0,1,1,949.9383886255924,905.9715639810427,0,nan,nan,nan,nan,947.2515774792504,910.1542354753144,0.0,2883.4,nan,nan,nan,nan,750
1,751,0,0,0,0,0,1,1,1756.5348837209303,912.9302325581396,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,751
1,752,0,10,0,0,0,1,1,989.8055555555555,913.8055555555555,0,nan,nan,nan,nan,984.0524827719048,917.4406863139114,0.0,2939.0,nan,nan,nan,nan,752
1,753,0,0,0,0,0,1,1,1675.3471698113208,916.0188679245283,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,753
1,754,0,0,1,0,0,1,1,842.6838235294117,921.6911764705883,0,nan,nan,nan,nan,nan,nan,nan,nan,844.8823529411765,913.4117647058823,0.0,8197.0,754
1,755,0,17,0,0,0,1,1,970.3850931677018,909.7031055900621,0,nan,nan,nan,nan,972.2374246531809,910.3336151652138,0.0,2880.8823529411766,nan,nan,nan,nan,755
1,756,0,5,7,0,0,1,1,679.7977528089888,917.870786516854,0,nan,nan,nan,nan,674.1981020229875,920.5488559982266,0.0,2959.4,675.8682255279161,919.5660873502408,0.0,8208.0,756
1,757,0,2,0,0,0,1,1,1050.67217630854,917.5013774104683,0,nan,nan,nan,nan,1064.0980392156862,914.4098039215687,0.0,2920.0,nan,nan,nan,nan,757
1,758,0,0,0,0,0,1,1,1749.0325203252032,920.5121951219512,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,758
1,759,0,7,0,0,0,1,1,1015.3058419243986,929.106529209622,0,nan,nan,nan,nan,1018.1848987854252,939.2014157187841,0.0,3093.5714285714284,nan,nan,nan,nan,759
1,760,0,13,1,0,0,1,1,587.3263707571801,916.0731070496083,0,nan,nan,nan,nan,584.9945620272887,915.5397903364817,0.0,2917.3846153846152,593.7692307692307,908.5384615384615,0.0,8179.0,760
1,761,0,7,4,0,0,1,1,786.0914396887159,921.7412451361868,0,nan,nan,nan,nan,790.7603889381841,922.8230700976043,0.0,2980.285714285714,790.8897058823529,917.6196078431371,0.0,8204.5,761
1,762,0,17,0,0,0,1,1,715.5172413793103,919.2849364791289,0,nan,nan,nan,nan,710.0117901906463,918.5108586941548,0.0,2944.6470588235293,nan,nan,nan,nan,762
1,763,0,14,3,0,0,1,1,745.2067039106146,923.8223463687151,0,nan,nan,nan,nan,745.2674532527344,922.4542710185326,0.0,2975.0,743.15,919.6833333333334,0.0,8206.0,763
1,764,0,0,0,0,0,1,1,1657.031914893617,920.6595744680851,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,764
1,765,0,0,0,0,0,1,1,358.8695652173913,920.4927536231884,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,765
1,766,0,12,6,0,0,1,1,560.4736842105264,922.7042105263158,0,nan,nan,nan,nan,556.5221266721267,922.7959130584132,0.0,2975.1666666666665,565.332905982906,925.4621998371998,0.0,8222.666666666666,766
1,767,0,0,0,0,0,1,1,1806.4967741935484,923.7677419354839,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,767
1,768,0,0,2,0,0,1,1,866.8260869565217,920.2463768115942,0,nan,nan,nan,nan,nan,nan,nan,nan,860.959706959707,919.9230769230769,0.0,8213.0,768
1,769,0,0,0,0,0,1,1,1087.6504559270518,923.887537993921,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,769
1,770,0,0,0,0,0,1,1,338.4570815450644,924.1115879828326,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,770
1,771,0,0,0,0,0,1,1,375.9484536082474,930.9092783505155,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,771
1,772,0,0,0,0,0,1,1,523.9577464788732,930.1971830985915,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,772
1,773,0,12,0,0,0,1,1,599.3130311614731,934.0821529745042,0,nan,nan,nan,nan,598.7493000751367,935.383973781731,0.0,3067.75,nan,nan,nan,nan,773
1,774,0,1,1,0,0,1,1,1081.0747663551401,931.8878504672897,0,nan,nan,nan,nan,1073.7692307692307,929.3846153846154,0.0,3034.0,1067.5,929.125,0.0,8232.0,774
1,775,0,0,0,0,0,1,1,344.2838345864662,946.1372180451128,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,775
1,776,0,2,0,0,0,1,1,654.0178571428571,934.3035714285714,0,nan,nan,nan,nan,657.69375,939.5375,0.0,3100.0,nan,nan,nan,nan,776
1,777,0,1,0,0,0,1,1,567.6166666666667,935.9166666666666,0,nan,nan,nan,nan,566.25,936.25,0.0,3085.0,nan,nan,nan,nan,777
1,778,0,1,0,0,0,1,1,638.1360544217687,936.0884353741496,0,nan,nan,nan,nan,647.3333333333334,931.0,0.0,3039.0,nan,nan,nan,nan,778
1,779,0,8,0,0,0,1,1,669.254854368932,944.252427184466,0,nan,nan,nan,nan,667.1173671691167,938.4190555894411,0.0,3086.25,nan,nan,nan,nan,779
1,780,0,8,0,0,0,1,1,990.7567049808429,937.4789272030652,0,nan,nan,nan,nan,992.8680295730838,935.012023320882,0.0,3068.625,nan,nan,nan,nan,780
1,781,0,7,0,0,0,1,1,1142.634375,934.871875,0,nan,nan,nan,nan,1138.2472222222223,931.616798941799,0.0,3045.8571428571427,nan,nan,nan,nan,781
1,782,0,3,0,0,0,1,1,469.2046783625731,937.7543859649123,0,nan,nan,nan,nan,471.08288770053474,933.2667557932264,0.0,3055.6666666666665,nan,nan,nan,nan,782
1,783,0,8,0,0,0,1,1,1123.403345724907,927.460966542751,0,nan,nan,nan,nan,1124.103136175419,929.7368700592884,0.0,3034.0,nan,nan,nan,nan,783
1,784,0,2,1,0,0,1,1,718.3461538461538,942.0439560439561,0,nan,nan,nan,nan,722.9404761904761,937.3452380952381,0.0,3076.0,726.1111111111111,951.3333333333334,0.0,8256.0,784
1,785,0,4,1,0,0,1,1,783.4914933837429,939.0586011342155,0,nan,nan,nan,nan,792.2947031039135,941.3728913630229,0.0,3101.75,774.5,932.0,0.0,8237.0,785
1,786,0,7,0,0,0,1,1,1113.6179104477612,936.0955223880597,0,nan,nan,nan,nan,1114.2216879467403,936.4575686043647,0.0,3077.0,nan,nan,nan,nan,786
1,787,0,0,0,0,0,1,1,431.437908496732,944.2320261437909,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,787
1,788,0,19,0,0,0,1,1,965.6832535885168,951.0641148325359,0,nan,nan,nan,nan,967.020778115754,949.5445900802154,0.0,3143.842105263158,nan,nan,nan,nan,788
1,789,0,4,0,0,0,1,1,460.53846153846155,941.8757396449704,0,nan,nan,nan,nan,457.68008209000857,939.4262795034854,0.0,3089.25,nan,nan,nan,nan,789
1,790,0,0,0,0,0,1,1,525.7809523809524,945.4380952380952,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,790
1,791,0,1,0,0,0,1,1,683.9187675070028,944.0868347338935,0,nan,nan,nan,nan,681.3103448275862,932.3103448275862,0.0,3060.0,nan,nan,nan,nan,791
1,792,0,4,1,0,0,1,1,1099.8259860788862,943.8027842227378,0,nan,nan,nan,nan,1103.2984593837534,945.4720588235294,0.0,3123.25,1096.4,935.4,0.0,8241.0,792
1,793,0,0,0,0,0,1,1,1430.6818181818182,946.4318181818181,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,793
1,794,0,2,0,0,0,1,1,412.73883161512026,950.213058419244,0,nan,nan,nan,nan,408.1958041958042,959.0244755244755,0.0,3192.0,nan,nan,nan,nan,794
1,795,0,4,0,0,0,1,1,485.29037800687286,947.512027491409,0,nan,nan,nan,nan,482.4076388888889,935.9861111111111,0.0,3072.75,nan,nan,nan,nan,795
1,796,0,5,0,0,0,1,1,762.688622754491,944.0419161676647,0,nan,nan,nan,nan,763.9310264810265,949.0305040149867,0.0,3140.6,nan,nan,nan,nan,796
1,797,0,4,4,0,0,1,1,1075.9141531322505,946.3851508120649,0,nan,nan,nan,nan,1064.8986742424242,949.1106060606061,0.0,3137.75,1076.279672459893,942.2955815508021,0.0,8246.25,797
1,798,0,2,0,0,0,1,1,1039.4224924012158,952.1094224924012,0,nan,nan,nan,nan,1043.1959459459458,957.1520270270271,0.0,3178.0,nan,nan,nan,nan,798
1,799,0,1,0,0,0,1,1,1136.1946666666668,952.072,0,nan,nan,nan,nan,1123.6666666666667,950.0,0.0,3145.0,nan,nan,nan,nan,799
1,800,2,4,3,1,1,0,0,1163.152198421646,948.9052987598648,0,1150.4555555555555,958.2222222222222,0.0,54.5,1162.9270833333333,952.7485119047619,0.0,3159.5,1155.0559440559439,959.4326340326342,0.0,8265.0,800
1,801,0,0,0,0,0,1,1,703.0174216027874,955.822299651568,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,801
1,802,0,0,1,0,0,1,1,1228.2601809954751,950.3235294117648,0,nan,nan,nan,nan,nan,nan,nan,nan,1217.6153846153845,954.6153846153846,0.0,8259.0,802
1,803,0,3,12,0,0,1,1,1254.622641509434,946.3234501347708,0,nan,nan,nan,nan,1248.293253968254,956.0817460317461,0.0,3178.3333333333335,1262.4839703878583,949.8345466768254,0.0,8254.333333333334,803
1,804,0,2,0,0,0,1,1,595.2736625514403,955.2366255144033,0,nan,nan,nan,nan,602.7393719806763,950.6128019323671,0.0,3148.0,nan,nan,nan,nan,804
1,805,0,1,0,0,0,1,1,1323.042345276873,955.7947882736156,0,nan,nan,nan,nan,1326.391304347826,970.9347826086956,0.0,3255.0,nan,nan,nan,nan,805
1,806,0,0,0,0,0,1,1,1074.4594594594594,958.145945945946,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,806
1,807,0,0,1,0,0,1,1,397.7837837837838,957.9399399399399,0,nan,nan,nan,nan,nan,nan,nan,nan,392.0,951.3333333333334,0.0,8255.0,807
1,808,0,16,0,0,0,1,1,756.314696485623,961.6038338658147,0,nan,nan,nan,nan,758.257713143568,964.7277126391773,0.0,3213.5,nan,nan,nan,nan,808
1,809,0,2,0,0,0,1,1,800.5730858468678,960.8515081206497,0,nan,nan,nan,nan,797.3875,952.05625,0.0,3149.5,nan,nan,nan,nan,809
1,810,0,1,0,0,0,1,1,916.3629629629629,948.7555555555556,0,nan,nan,nan,nan,926.3142857142857,962.2571428571429,0.0,3201.0,nan,nan,nan,nan,810
1,811,0,10,0,0,0,1,1,454.6568965517241,956.2810344827586,0,nan,nan,nan,nan,452.1362219675749,957.8643860736214,0.0,3182.4,nan,nan,nan,nan,811
1,812,0,0,0,0,0,1,1,370.2166324435318,958.1006160164271,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,812
1,813,0,3,0,0,0,1,1,433.1447587354409,969.9467554076539,0,nan,nan,nan,nan,441.7294871794872,964.1346153846154,0.0,3211.0,nan,nan,nan,nan,813
1,814,0,1,0,0,0,1,1,1089.4661654135339,960.3308270676691,0,nan,nan,nan,nan,1094.6666666666667,965.1111111111111,0.0,3215.0,nan,nan,nan,nan,814
1,815,0,6,0,0,0,1,1,935.9180672268908,958.1596638655462,0,nan,nan,nan,nan,932.9846637102734,956.6032479264186,0.0,3176.5,nan,nan,nan,nan,815
1,816,1,1,0,1,1,0,0,731.1091954022988,961.7270114942529,0,733.125,968.125,0.0,57.0,738.0,971.5,0.0,3248.0,nan,nan,nan,nan,816
1,817,0,1,0,0,0,1,1,742.1936758893281,962.9486166007905,0,nan,nan,nan,nan,738.2,967.5,0.0,3225.0,nan,nan,nan,nan,817
1,818,0,0,2,0,0,1,1,1310.4747081712062,960.7548638132296,0,nan,nan,nan,nan,nan,nan,nan,nan,1310.1,968.5,0.0,8277.5,818
1,819,0,0,0,0,0,1,1,416.91706161137444,971.2796208530806,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,819
1,820,0,0,0,0,0,1,1,716.2078853046595,966.3225806451613,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,820
1,821,0,0,4,0,0,1,1,1293.9878640776699,961.8713592233009,0,nan,nan,nan,nan,nan,nan,nan,nan,1294.060463659148,963.7280388471179,0.0,8274.75,821
1,822,0,2,1,0,0,1,1,1129.9395973154362,966.228187919463,0,nan,nan,nan,nan,1122.1256564141036,970.5157539384846,0.0,3245.5,1134.4375,968.25,0.0,8275.0,822
1,823,0,0,0,0,0,1,1,576.3940397350993,967.6490066225166,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,823
1,824,0,14,0,0,0,1,1,1008.3425925925926,962.7435185185185,0,nan,nan,nan,nan,1008.0824852271751,963.7462753399752,0.0,3210.5,nan,nan,nan,nan,824
1,825,0,0,0,0,0,1,1,469.52941176470586,971.851662404092,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,825
1,826,0,2,0,0,0,1,1,1239.7015706806283,967.2068062827225,0,nan,nan,nan,nan,1230.3535353535353,969.6515151515151,0.0,3238.5,nan,nan,nan,nan,826
1,827,0,0,0,0,0,1,1,386.8058608058608,974.3571428571429,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,827
1,828,0,6,0,0,0,1,1,918.0701298701299,975.5194805194806,0,nan,nan,nan,nan,917.3960694177799,979.0388522079312,0.0,3277.5,nan,nan,nan,nan,828
1,829,0,0,0,0,0,1,1,1077.2935323383085,970.8258706467661,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,829
1,830,2,0,0,1,1,0,0,1211.712643678161,966.7686781609195,0,1207.9375,973.0625,0.0,61.0,nan,nan,nan,nan,nan,nan,nan,nan,830
1,831,2,2,7,1,1,0,0,1141.6741573033707,975.3528089887641,0,1141.4725274725274,970.3131868131868,0.0,58.5,1137.6740890688259,980.4392712550607,0.0,3289.0,1143.8068316215374,972.5237239340182,0.0,8285.285714285714,831
1,832,0,6,0,0,0,1,1,1254.8296529968454,975.0788643533123,0,nan,nan,nan,nan,1256.1588919082126,970.9621376811596,0.0,3245.5,nan,nan,nan,nan,832
1,833,0,3,0,0,0,1,1,594.2144373673036,979.4012738853503,0,nan,nan,nan,nan,603.0075757575758,978.1237373737373,0.0,3272.0,nan,nan,nan,nan,833
1,834,0,2,0,0,0,1,1,977.9842105263158,978.3,0,nan,nan,nan,nan,972.797619047619,977.3571428571429,0.0,3273.0,nan,nan,nan,nan,834
1,835,1,6,0,1,1,0,0,1056.0804721030042,972.5461373390558,0,1052.75,963.5833333333334,0.0,56.0,1051.9899293942774,964.8899673749098,0.0,3217.6666666666665,nan,nan,nan,nan,835
1,836,4,7,4,1,1,0,0,1299.1971830985915,982.476861167002,0,1294.8041885015568,984.4415109744057,0.0,64.5,1298.2185929963105,989.077762102762,0.0,3332.285714285714,1295.1890734265735,977.7494755244755,0.0,8294.5,836
1,837,0,0,0,0,0,1,1,710.6825,984.295,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,837
1,838,0,1,0,0,0,1,1,1081.7353846153846,985.6646153846153,0,nan,nan,nan,nan,1087.875,987.125,0.0,3321.0,nan,nan,nan,nan,838
1,839,0,0,0,0,0,1,1,1096.9760765550238,972.3923444976076,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,839
1,840,0,4,0,0,0,1,1,934.31654676259,981.1402877697842,0,nan,nan,nan,nan,933.9363114316238,978.5726362179488,0.0,3280.25,nan,nan,nan,nan,840
1,841,0,0,0,0,0,1,1,578.3458904109589,988.6404109589041,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,841
1,842,0,0,0,0,0,1,1,613.0718954248366,984.6274509803922,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,842
1,843,0,0,0,0,0,1,1,365.2421052631579,986.2842105263157,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,843
1,844,0,0,2,0,0,1,1,669.9660056657224,982.7365439093485,0,nan,nan,nan,nan,nan,nan,nan,nan,661.6778711484594,979.8095238095239,0.0,8295.0,844
1,845,0,14,1,0,0,1,1,1108.8059322033898,975.056779661017,0,nan,nan,nan,nan,1109.986439050076,969.6695373087156,0.0,3239.714285714286,1098.7333333333333,961.2,0.0,8266.0,845
1,846,1,1,3,1,1,0,0,1159.125382262997,978.1559633027523,0,1165.5,973.0,0.0,61.0,1151.0625,981.6875,0.0,3292.0,1162.4242424242423,974.8905723905724,0.0,8285.0,846
1,847,0,4,0,0,0,1,1,965.704641350211,986.8607594936709,0,nan,nan,nan,nan,961.1577380952381,984.124503968254,0.0,3302.25,nan,nan,nan,nan,847
1,848,0,10,12,0,0,1,1,1271.4037460978147,982.7575442247659,0,nan,nan,nan,nan,1267.1695191810286,985.8202385036348,0.0,3322.2,1276.5437182568633,973.5179959565176,0.0,8285.833333333334,848
1,849,0,18,0,0,0,1,1,1027.5665024630541,980.4458128078818,0,nan,nan,nan,nan,1027.6685047395422,979.0564047431876,0.0,3281.3333333333335,nan,nan,nan,nan,849
1,850,0,0,0,0,0,1,1,438.97701149425285,991.2796934865901,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,850
1,851,0,1,0,0,0,1,1,909.6485623003194,991.1182108626198,0,nan,nan,nan,nan,916.1842105263158,991.5,0.0,3346.0,nan,nan,nan,nan,851
1,852,0,3,0,0,0,1,1,1237.888888888889,987.9094650205761,0,nan,nan,nan,nan,1247.8703620754013,986.1495147443076,0.0,3320.0,nan,nan,nan,nan,852
