ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_TUJWithinDAPI
1,76,612.074074074074,1233.7407407407406,0,76,2006
1,77,566.0571428571428,1258.7714285714285,0,77,2053
1,78,478.41509433962267,1260.698113207547,0,78,2057
1,79,464.8333333333333,1260.9444444444443,0,79,2060
1,80,463.2,1265.0,0,80,2065
1,81,475.16,1264.72,0,81,2073
1,82,673.5,1267.6666666666667,0,82,2078
1,83,492.54545454545456,1268.6363636363637,0,83,2079
1,84,406.6666666666667,1337.388888888889,0,84,2144
1,85,620.421052631579,1364.8947368421052,0,85,2182
1,86,670.28,1422.02,0,86,2223
1,87,663.7313432835821,1421.55223880597,0,87,2226
1,88,823.5384615384615,1425.1538461538462,0,88,2227
1,89,662.7272727272727,1427.0,0,89,2229
1,90,667.1333333333333,1428.4666666666667,0,90,2231
1,91,671.7692307692307,1431.2884615384614,0,91,2234
1,92,706.36,1462.84,0,92,2266
1,93,472.5,1494.0,0,93,2305
1,94,1100.3333333333333,1503.8,0,94,2314
1,95,741.7647058823529,1512.8823529411766,0,95,2323
1,96,746.7457627118644,1513.3728813559321,0,96,2325
1,97,764.5882352941177,1515.1176470588234,0,97,2328
1,98,443.24,1525.04,0,98,2336
1,99,760.25,1543.5,0,99,2352
1,100,758.6153846153846,1546.3846153846155,0,100,2356
1,101,677.3461538461538,1547.8846153846155,0,101,2357
1,102,762.2857142857143,1547.8095238095239,0,102,2359
1,103,729.0,1555.0,0,103,2366
1,104,758.6153846153846,1558.4102564102564,0,104,2371
1,105,644.8181818181819,1566.5454545454545,0,105,2383
1,106,728.5128205128206,1571.2307692307693,0,106,2389
1,107,650.8461538461538,1574.3461538461538,0,107,2395
1,108,646.2727272727273,1584.3636363636363,0,108,2408
1,109,652.0612244897959,1589.6122448979593,0,109,2415
1,110,520.0526315789474,1612.2105263157894,0,110,2447
1,111,589.875,1617.125,0,111,2451
1,112,1796.3125,1634.0,0,112,2467
1,113,1116.3333333333333,1650.888888888889,0,113,2487
1,114,586.3076923076923,1692.076923076923,0,114,2522
1,115,555.6666666666666,1700.5,0,115,2531
1,116,1375.7241379310344,1704.0689655172414,0,116,2537
1,117,548.3636363636364,1708.909090909091,0,117,2539
1,118,1364.7407407407406,1709.7407407407406,0,118,2541
1,119,1361.3684210526317,1711.7368421052631,0,119,2543
1,120,601.2,1716.0,0,120,2545
1,121,800.9090909090909,1720.6363636363637,0,121,2553
1,122,560.0,1724.2,0,122,2557
1,123,1363.7037037037037,1728.148148148148,0,123,2564
1,124,560.4,1729.9,0,124,2568
1,125,1360.0,1730.5,0,125,2569
1,126,557.1052631578947,1731.578947368421,0,126,2570
1,127,701.25,1733.625,0,127,2571
1,128,575.9285714285714,1740.142857142857,0,128,2587
1,129,555.723076923077,1741.9384615384615,0,129,2595
1,130,559.8888888888889,1749.4722222222222,0,130,2604
1,131,851.0,1750.0,0,131,2607
1,132,1437.3636363636363,1754.090909090909,0,132,2615
1,133,565.8181818181819,1758.090909090909,0,133,2622
1,134,564.1,1763.05,0,134,2632
1,135,563.5714285714286,1768.0857142857142,0,135,2635
1,136,1289.8461538461538,1779.7692307692307,0,136,2656
1,137,561.7272727272727,1786.0,0,137,2664
1,138,644.8235294117648,1784.0980392156862,0,138,2665
1,139,739.0384615384615,1790.923076923077,0,139,2668
1,140,695.2,1828.0,0,140,2700
1,141,701.5,1829.875,0,141,2702
1,142,698.4444444444445,1830.111111111111,0,142,2703
1,143,709.8181818181819,1847.1818181818182,0,143,2706
1,144,713.3125,1846.9375,0,144,2707
1,145,566.5,1904.0,0,145,2717
1,146,865.5,2016.2,0,146,2753
1,147,929.6666666666666,2017.9166666666667,0,147,2756
1,148,925.125,2020.1666666666667,0,148,2758
1,149,870.7,2021.45,0,149,2760
1,150,921.1818181818181,2039.4545454545455,0,150,2767
1,151,866.0434782608696,2062.021739130435,0,151,2785
1,152,901.8571428571429,2107.9285714285716,0,152,2803
1,153,1307.2,2177.7,0,153,2817
1,154,2870.8,2832.3,0,154,2857
1,155,2876.909090909091,2832.181818181818,0,155,2858
1,156,2872.75,2834.8333333333335,0,156,2859
1,157,2832.0,2835.8,0,157,2860
1,158,2838.125,2836.25,0,158,2861
1,159,2841.625,2834.5,0,159,2862
1,160,2876.3636363636365,2834.909090909091,0,160,2863
1,161,2878.777777777778,2837.0,0,161,2864
1,162,2841.0,2838.0,0,162,2865
1,163,2843.909090909091,2837.3636363636365,0,163,2866
1,164,2832.5,2839.285714285714,0,164,2867
1,165,2835.733333333333,2837.4,0,165,2868
1,166,2870.9333333333334,2838.6,0,166,2869
1,167,2876.1111111111113,2838.777777777778,0,167,2870
