ImageNumber,ObjectNumber,Children_GreenWithinDAPI_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_Nuclei
1,396,1,2003.125,861.125,0,396,1022
1,397,1,2169.230769230769,861.4615384615385,0,397,998
1,398,1,2235.5,861.0,0,398,1009
1,399,1,1787.1363636363637,862.7272727272727,0,399,1005
1,400,1,2124.4210526315787,861.1052631578947,0,400,1050
1,401,1,1812.2222222222222,863.3333333333334,0,401,984
1,402,1,1897.75,862.875,0,402,1031
1,403,1,2275.875,862.75,0,403,955
1,404,1,2392.470588235294,862.8823529411765,0,404,993
1,405,1,3352.5,863.5,0,405,971
1,406,1,1840.421052631579,863.578947368421,0,406,978
1,407,1,1893.764705882353,863.3529411764706,0,407,1031
1,408,1,2055.0,863.8,0,408,991
1,409,1,2091.3125,863.4375,0,409,1016
1,410,1,2158.222222222222,863.6666666666666,0,410,998
1,411,1,1775.6,864.25,0,411,1005
1,412,1,1832.4444444444443,865.8888888888889,0,412,978
1,413,1,2064.3636363636365,864.5454545454545,0,413,991
1,414,1,2075.6666666666665,865.0,0,414,1070
1,415,1,2161.230769230769,864.0,0,415,998
1,416,1,2214.866666666667,865.4666666666667,0,416,1040
1,417,1,2228.5625,864.75,0,417,981
1,418,1,1812.0,866.75,0,418,984
1,419,1,2034.2777777777778,866.4444444444445,0,419,1007
1,420,1,2091.0,866.8461538461538,0,420,1016
1,421,1,3343.8888888888887,866.8888888888889,0,421,971
1,422,1,2213.8333333333335,867.9166666666666,0,422,1040
1,423,1,2230.5,868.0,0,423,1009
1,424,1,2391.5,867.7142857142857,0,424,993
1,425,1,3355.875,868.125,0,425,1036
1,426,1,1900.6153846153845,870.1538461538462,0,426,1031
1,427,1,2218.75,869.75,0,427,1040
1,428,1,2268.0714285714284,869.1428571428571,0,428,1009
1,429,1,1896.7272727272727,869.2727272727273,0,429,1031
1,430,1,1734.6666666666667,870.8888888888889,0,430,983
1,431,1,1763.65,870.95,0,431,1005
1,432,1,2097.785714285714,870.9285714285714,0,432,1016
1,433,1,2233.875,872.125,0,433,1009
1,434,1,2089.75,871.75,0,434,1070
1,435,1,2125.4666666666667,872.6666666666666,0,435,1050
1,436,1,3028.0,873.0,0,436,1051
1,437,1,1683.111111111111,874.6666666666666,0,437,1039
1,438,1,1765.157894736842,874.6315789473684,0,438,1005
1,439,1,1802.6153846153845,873.6153846153846,0,439,984
1,440,1,2071.6,873.95,0,440,1070
1,441,1,2092.206896551724,873.7586206896551,0,441,1070
1,442,1,2394.875,874.5,0,442,993
1,443,1,1857.35,875.3,0,443,989
1,444,1,2217.125,875.875,0,444,1040
1,445,1,2242.294117647059,876.0588235294117,0,445,1009
1,446,1,2083.6666666666665,876.8888888888889,0,446,1070
1,447,1,2097.0,877.1428571428571,0,447,1016
1,448,1,2116.0,876.8,0,448,1016
1,449,1,2041.875,877.875,0,449,1043
1,450,1,1805.6666666666667,879.1111111111111,0,450,984
1,451,1,1860.3333333333333,878.3888888888889,0,451,1160
1,452,1,1887.5454545454545,879.8181818181819,0,452,1029
1,453,1,2059.2,879.0,0,453,1043
1,454,1,2074.0,878.5,0,454,1070
1,455,1,2080.125,879.125,0,455,1070
1,456,1,2220.125,879.125,0,456,1040
1,457,1,2223.133333333333,878.6666666666666,0,457,1040
1,458,1,2195.5,880.0,0,458,1037
1,459,1,2211.375,879.75,0,459,1040
1,460,1,2340.55,880.3,0,460,1055
1,461,1,1636.3142857142857,881.6285714285714,0,461,1062
1,462,1,2223.923076923077,881.7692307692307,0,462,1040
1,463,1,1857.5806451612902,881.6774193548387,0,463,1160
1,464,1,1896.3333333333333,882.1111111111111,0,464,1031
1,465,1,2137.315789473684,881.2631578947369,0,465,1050
1,466,1,2217.7272727272725,882.3636363636364,0,466,1040
1,467,1,1639.6666666666667,883.3333333333334,0,467,1062
1,468,1,2228.875,882.875,0,468,1009
1,469,1,1645.8823529411766,883.4117647058823,0,469,1062
1,470,1,2066.3846153846152,883.6153846153846,0,470,1086
1,471,1,2069.785714285714,883.0714285714286,0,471,1070
1,472,1,1790.142857142857,885.0,0,472,984
1,473,1,1861.076923076923,885.0769230769231,0,473,1160
1,474,1,1906.1333333333334,884.8,0,474,1006
1,475,1,2022.2307692307693,884.2692307692307,0,475,1046
1,476,1,2026.875,885.125,0,476,1043
1,477,1,2236.0,885.0,0,477,1054
1,478,1,1682.125,885.875,0,478,1063
1,479,1,1772.25,886.0,0,479,1053
1,480,1,1780.8,885.5,0,480,1053
1,481,1,2148.5555555555557,885.8888888888889,0,481,1050
1,482,1,1816.8,887.0,0,482,1068
1,483,1,1831.5714285714287,887.0952380952381,0,483,1068
1,484,1,1864.8461538461538,887.4615384615385,0,484,1160
1,485,1,2053.818181818182,886.4545454545455,0,485,1043
1,486,1,2079.5,886.5,0,486,1070
1,487,1,2161.733333333333,888.0666666666667,0,487,1102
1,488,1,2167.6153846153848,887.0769230769231,0,488,1102
1,489,1,1641.0,888.0,0,489,1062
1,490,1,2179.3333333333335,887.8888888888889,0,490,1102
1,491,1,2334.5,888.5,0,491,1055
1,492,1,1625.0,889.2,0,492,1111
1,493,1,1763.111111111111,888.6666666666666,0,493,1053
1,494,1,1860.5666666666666,889.2,0,494,1160
1,495,1,1897.9032258064517,887.741935483871,0,495,1031
1,496,1,2050.285714285714,888.4285714285714,0,496,1043
1,497,1,2106.0,888.2,0,497,1083
1,498,1,2195.8333333333335,889.0833333333334,0,498,1146
1,499,1,2237.7368421052633,889.8421052631579,0,499,1095
1,500,1,2279.5714285714284,889.1428571428571,0,500,1065
1,501,1,1766.6923076923076,890.0,0,501,1053
1,502,1,1889.111111111111,889.6666666666666,0,502,1031
1,503,1,2044.4285714285713,889.6190476190476,0,503,1043
1,504,1,2151.0,889.5,0,504,1050
1,505,1,2337.823529411765,890.1764705882352,0,505,1128
1,506,1,2600.9333333333334,890.7333333333333,0,506,1059
1,507,1,1781.6,890.8,0,507,1053
1,508,1,2153.75,891.0,0,508,1050
1,509,1,2322.3636363636365,891.0909090909091,0,509,1055
1,510,1,2330.714285714286,891.5,0,510,1055
1,511,1,1638.5555555555557,892.6666666666666,0,511,1062
1,512,1,1857.9,892.1,0,512,1160
1,513,1,2166.6666666666665,892.1666666666666,0,513,1102
1,514,1,2590.764705882353,892.0588235294117,0,514,1041
1,515,1,1568.5,893.5,0,515,1105
1,516,1,1621.8,893.0,0,516,1111
1,517,1,1818.125,894.125,0,517,1141
1,518,1,2163.6,892.4,0,518,1102
1,519,1,2423.125,893.125,0,519,1078
1,520,1,1797.125,893.875,0,520,1183
1,521,1,2006.888888888889,893.6666666666666,0,521,1046
1,522,1,2056.6153846153848,894.3846153846154,0,522,1086
1,523,1,2206.5,894.3333333333334,0,523,1087
1,524,1,2231.818181818182,893.9090909090909,0,524,1094
1,525,1,1771.6666666666667,894.8888888888889,0,525,1053
1,526,1,1786.0,895.75,0,526,1053
1,527,1,1856.5625,895.25,0,527,1160
1,528,1,2595.2727272727275,895.0,0,528,1041
1,529,1,1600.5,896.0,0,529,1106
1,530,1,1510.2,896.9,0,530,1104
1,531,1,1514.6363636363637,896.4545454545455,0,531,1115
1,532,1,1817.875,897.125,0,532,1141
